ID_Transaccion,Fecha,ID_Cliente,Nombre_Cliente,Categoria_Producto,Producto,Cantidad,Precio_Unitario,Descuento_Porcentaje,Total_Bruto,Total_Neto,Metodo_Pago,Region,Estado_Envio,Valoracion_Cliente,Tiempo_Entrega_Dias
TXN006020,2025-02-05,CLT1100,Isabel Gómez,Electrónica,Cámara,5,58.98,0,294.9,294.9,Tarjeta Débito,Madrid,Entregado,5.0,9.0
TXN006021,2025-02-05,CLT4410,Manuel Álvarez,Libros,Novela,2,10.94,0,21.88,21.88,PayPal,Bilbao,Entregado,5.0,9.0
TXN006022,2025-02-06,CLT3071,Ana Rodríguez,Juguetes,LEGO,4,49.81,0,199.24,199.24,Tarjeta Crédito,Málaga,En Tránsito,,11.0
TXN006023,2025-02-06,CLT2817,Juan García,Juguetes,Peluche,1,45.08,15,45.08,38.32,Tarjeta Crédito,Barcelona,En Tránsito,4.0,8.0
TXN006024,2025-02-06,CLT2600,Juan García,Ropa,Vestido,4,41.63,0,166.52,166.52,Tarjeta Débito,Barcelona,Entregado,5.0,7.0
TXN006025,2025-02-06,CLT1227,Antonio Moreno,Juguetes,Puzzle,2,52.0,0,104.0,104.0,Tarjeta Débito,Barcelona,Entregado,,8.0
TXN006026,2025-02-06,CLT4793,Pilar Romero,Ropa,Zapatos,3,100.19,20,300.57,240.46,Tarjeta Crédito,Valencia,Entregado,4.0,12.0
TXN006027,2025-02-06,CLT1498,Francisco Díaz,Electrónica,Smartwatch,1,766.09,0,766.09,766.09,Tarjeta Crédito,Sevilla,Entregado,,7.0
TXN006028,2025-02-06,CLT2228,Miguel Torres,Deportes,Raqueta Tenis,1,252.42,0,252.42,252.42,Tarjeta Crédito,Valencia,Entregado,4.0,13.0
TXN006029,2025-02-06,CLT2657,Carmen Ruiz,Electrónica,Cámara,3,271.76,0,815.28,815.28,Tarjeta Débito,Málaga,Entregado,,13.0
TXN006030,2025-02-06,CLT2981,Miguel Torres,Hogar,Cojín,4,43.91,0,175.64,175.64,Tarjeta Crédito,Madrid,Entregado,,4.0
TXN006031,2025-02-06,CLT1753,José Navarro,Deportes,Raqueta Tenis,5,104.1,0,520.5,520.5,Tarjeta Crédito,Sevilla,Entregado,2.0,8.0
TXN006032,2025-02-06,CLT4359,José Navarro,Juguetes,Peluche,4,30.8,0,123.2,123.2,Tarjeta Crédito,Barcelona,Entregado,4.0,10.0
TXN006033,2025-02-06,CLT1962,Miguel Torres,Electrónica,Auriculares,2,780.55,5,1561.1,1483.04,Tarjeta Crédito,Barcelona,Entregado,4.0,4.0
TXN006034,2025-02-07,CLT4447,María López,Libros,Comic,5,23.58,0,117.9,117.9,Tarjeta Crédito,Sevilla,Entregado,2.0,14.0
TXN006035,2025-02-07,CLT4472,Juan García,Libros,Ensayo,4,12.22,0,48.88,48.88,Transferencia,Málaga,Entregado,2.0,14.0
TXN006036,2025-02-07,CLT3239,María López,Hogar,Cortinas,3,70.26,15,210.78,179.16,Tarjeta Crédito,Sevilla,Pendiente,1.0,
TXN006037,2025-02-07,CLT2066,Pilar Romero,Juguetes,Muñeca,2,46.14,5,92.28,87.67,Transferencia,Sevilla,Entregado,4.0,10.0
TXN006038,2025-02-07,CLT4365,Manuel Álvarez,Ropa,Camiseta,2,51.22,20,102.44,81.95,Tarjeta Crédito,Sevilla,Entregado,4.0,3.0
TXN006039,2025-02-07,CLT3509,Miguel Torres,Libros,Ensayo,2,21.09,5,42.18,40.07,Tarjeta Crédito,Barcelona,Entregado,,4.0
TXN006040,2025-02-07,CLT3790,Francisco Díaz,Hogar,Alfombra,5,134.05,0,670.25,670.25,Tarjeta Crédito,Sevilla,Entregado,4.0,8.0
TXN006041,2025-02-07,CLT2798,Ana Rodríguez,Deportes,Raqueta Tenis,1,100.72,15,100.72,85.61,Tarjeta Débito,Sevilla,Entregado,5.0,6.0
TXN006042,2025-02-07,CLT4519,María López,Deportes,Balón Fútbol,5,110.48,0,552.4,552.4,Tarjeta Débito,Valencia,Entregado,1.0,3.0
TXN006043,2025-02-07,CLT3695,María López,Deportes,Balón Fútbol,4,188.08,0,752.32,752.32,Tarjeta Débito,Valencia,En Tránsito,5.0,1.0
TXN006044,2025-02-07,CLT3527,Antonio Moreno,Deportes,Pesas,1,274.32,10,274.32,246.89,Tarjeta Crédito,Sevilla,En Tránsito,,1.0
TXN006045,2025-02-07,CLT1504,Ana Rodríguez,Ropa,Vestido,4,64.69,5,258.76,245.82,Transferencia,Bilbao,En Tránsito,4.0,13.0
TXN006046,2025-02-07,CLT2770,Pilar Romero,Deportes,Esterilla Yoga,1,27.4,15,27.4,23.29,Transferencia,Barcelona,Entregado,4.0,8.0
TXN006047,2025-02-07,CLT1599,Carmen Ruiz,Ropa,Jersey,5,74.19,20,370.95,296.76,Tarjeta Crédito,Bilbao,Entregado,5.0,3.0
TXN006048,2025-02-07,CLT3605,Laura Fernández,Ropa,Zapatos,2,22.98,0,45.96,45.96,Tarjeta Débito,Bilbao,Entregado,4.0,6.0
TXN006049,2025-02-07,CLT1088,Pilar Romero,Hogar,Alfombra,3,78.15,5,234.45,222.73,Tarjeta Débito,Madrid,Entregado,4.0,4.0
TXN006050,2025-02-07,CLT1756,Pilar Romero,Juguetes,Peluche,2,37.68,5,75.36,71.59,Tarjeta Crédito,Sevilla,Entregado,4.0,10.0
TXN006051,2025-02-07,CLT1580,Pilar Romero,Libros,Libro Cocina,5,28.28,25,141.4,106.05,Tarjeta Crédito,Madrid,En Tránsito,4.0,15.0
TXN006052,2025-02-07,CLT4352,Juan García,Deportes,Pesas,1,182.57,15,182.57,155.18,Tarjeta Débito,Madrid,Entregado,5.0,10.0
TXN006053,2025-02-07,CLT4049,Juan García,Electrónica,Smartwatch,2,119.85,20,239.7,191.76,PayPal,Valencia,Entregado,,13.0
TXN006054,2025-02-07,CLT3692,María López,Hogar,Cojín,5,77.86,0,389.3,389.3,Tarjeta Crédito,Bilbao,Entregado,5.0,12.0
TXN006055,2025-02-07,CLT1985,Miguel Torres,Ropa,Pantalón,4,55.83,15,223.32,189.82,Tarjeta Débito,Madrid,Entregado,1.0,6.0
TXN006056,2025-02-07,CLT1699,Francisco Díaz,Electrónica,Laptop,3,510.5,0,1531.5,1531.5,PayPal,Bilbao,Entregado,4.0,11.0
TXN006057,2025-02-08,CLT3095,Juan García,Ropa,Zapatos,2,70.35,0,140.7,140.7,Tarjeta Crédito,Valencia,Entregado,,9.0
TXN006058,2025-02-08,CLT4037,Carmen Ruiz,Juguetes,Peluche,1,66.82,20,66.82,53.46,Tarjeta Crédito,Bilbao,Entregado,,9.0
TXN006059,2025-02-08,CLT3865,Antonio Moreno,Deportes,Cuerda Saltar,4,186.77,0,747.08,747.08,PayPal,Bilbao,Entregado,3.0,11.0
TXN006060,2025-02-08,CLT3239,Pedro Sánchez,Electrónica,Tablet,5,727.37,20,3636.85,2909.48,Tarjeta Crédito,Bilbao,Entregado,,14.0
TXN006061,2025-02-08,CLT1820,María López,Juguetes,Coche RC,3,42.78,0,128.34,128.34,Tarjeta Crédito,Sevilla,Entregado,,4.0
TXN006062,2025-02-08,CLT2950,Pedro Sánchez,Libros,Novela,1,29.59,15,29.59,25.15,Tarjeta Crédito,Bilbao,Entregado,4.0,10.0
TXN006063,2025-02-08,CLT2967,Antonio Moreno,Hogar,Alfombra,5,45.44,0,227.2,227.2,Tarjeta Crédito,Madrid,Pendiente,5.0,
TXN006064,2025-02-08,CLT2187,Carmen Ruiz,Electrónica,Tablet,5,247.96,0,1239.8,1239.8,PayPal,Barcelona,Entregado,5.0,13.0
TXN006065,2025-02-08,CLT2185,María López,Ropa,Jersey,2,78.1,0,156.2,156.2,Tarjeta Débito,Madrid,Cancelado,4.0,
TXN006066,2025-02-08,CLT3734,Pilar Romero,Hogar,Espejo,2,19.03,5,38.06,36.16,Tarjeta Crédito,Sevilla,Entregado,3.0,7.0
TXN006067,2025-02-08,CLT1409,Dolores Jiménez,Deportes,Raqueta Tenis,1,256.39,0,256.39,256.39,Tarjeta Débito,Madrid,Pendiente,4.0,
TXN006068,2025-02-08,CLT4928,Laura Fernández,Libros,Biografía,5,12.89,10,64.45,58.0,Transferencia,Madrid,Entregado,,8.0
TXN006069,2025-02-08,CLT3411,Juan García,Deportes,Pesas,2,153.69,0,307.38,307.38,Tarjeta Crédito,Bilbao,Entregado,5.0,8.0
TXN006070,2025-02-08,CLT3019,Isabel Gómez,Electrónica,Tablet,3,227.75,0,683.25,683.25,Tarjeta Crédito,Sevilla,Entregado,4.0,11.0
TXN006071,2025-02-08,CLT2504,Miguel Torres,Ropa,Pantalón,3,23.33,0,69.99,69.99,Transferencia,Bilbao,Cancelado,4.0,
TXN006072,2025-02-08,CLT3734,Manuel Álvarez,Deportes,Raqueta Tenis,5,162.12,5,810.6,770.07,Transferencia,Madrid,En Tránsito,4.0,9.0
TXN006073,2025-02-08,CLT2127,Carlos Martínez,Libros,Comic,2,20.0,15,40.0,34.0,Tarjeta Crédito,Barcelona,Entregado,4.0,7.0
TXN006074,2025-02-09,CLT2602,Pilar Romero,Deportes,Balón Fútbol,1,239.93,15,239.93,203.94,Tarjeta Crédito,Barcelona,Entregado,5.0,15.0
TXN006075,2025-02-09,CLT2580,Antonio Moreno,Electrónica,Smartwatch,1,111.04,0,111.04,111.04,Tarjeta Crédito,Madrid,Entregado,4.0,9.0
TXN006076,2025-02-09,CLT3857,Francisco Díaz,Hogar,Alfombra,1,126.56,5,126.56,120.23,Tarjeta Crédito,Barcelona,Entregado,3.0,8.0
TXN006077,2025-02-09,CLT4276,Ana Rodríguez,Electrónica,Tablet,3,329.98,15,989.94,841.45,Tarjeta Débito,Barcelona,Entregado,4.0,10.0
TXN006078,2025-02-09,CLT1439,Pilar Romero,Deportes,Cuerda Saltar,2,170.6,0,341.2,341.2,Tarjeta Crédito,Madrid,Entregado,5.0,4.0
TXN006079,2025-02-09,CLT2900,Carmen Ruiz,Ropa,Pantalón,2,91.7,5,183.4,174.23,Tarjeta Crédito,Valencia,Entregado,5.0,14.0
TXN006080,2025-02-09,CLT2707,Isabel Gómez,Electrónica,Smartwatch,3,80.37,5,241.11,229.05,Tarjeta Débito,Barcelona,En Tránsito,4.0,13.0
TXN006081,2025-02-09,CLT4332,Antonio Moreno,Deportes,Balón Fútbol,1,277.08,0,277.08,277.08,Transferencia,Madrid,Entregado,5.0,6.0
TXN006082,2025-02-09,CLT2740,Miguel Torres,Deportes,Bicicleta,1,23.44,0,23.44,23.44,Tarjeta Crédito,Sevilla,Entregado,5.0,5.0
TXN006083,2025-02-09,CLT1606,Antonio Moreno,Ropa,Vestido,5,92.64,0,463.2,463.2,Tarjeta Crédito,Sevilla,Entregado,4.0,8.0
TXN006084,2025-02-09,CLT1114,Carlos Martínez,Deportes,Raqueta Tenis,4,126.34,10,505.36,454.82,Transferencia,Bilbao,Entregado,,9.0
TXN006085,2025-02-10,CLT2160,Juan García,Electrónica,Tablet,2,263.29,0,526.58,526.58,Tarjeta Débito,Valencia,Entregado,4.0,6.0
TXN006086,2025-02-10,CLT2872,Dolores Jiménez,Hogar,Cortinas,2,89.42,0,178.84,178.84,Tarjeta Crédito,Málaga,Entregado,,10.0
TXN006087,2025-02-10,CLT1492,Laura Fernández,Electrónica,Laptop,2,257.94,0,515.88,515.88,Tarjeta Crédito,Bilbao,Pendiente,4.0,
TXN006088,2025-02-10,CLT3311,Ana Rodríguez,Ropa,Pantalón,4,45.5,0,182.0,182.0,Tarjeta Crédito,Valencia,Entregado,4.0,3.0
TXN006089,2025-02-10,CLT2595,Antonio Moreno,Juguetes,LEGO,5,62.28,0,311.4,311.4,Tarjeta Débito,Barcelona,Entregado,4.0,8.0
TXN006090,2025-02-10,CLT1045,Pedro Sánchez,Libros,Novela,4,34.48,20,137.92,110.34,Tarjeta Crédito,Madrid,Entregado,4.0,4.0
TXN006091,2025-02-10,CLT3377,Pedro Sánchez,Juguetes,Juego Mesa,1,27.93,0,27.93,27.93,Tarjeta Crédito,Sevilla,Entregado,,15.0
TXN006092,2025-02-10,CLT2240,Juan García,Electrónica,Smartphone,1,631.08,10,631.08,567.97,Tarjeta Crédito,Valencia,Entregado,4.0,13.0
TXN006093,2025-02-10,CLT1139,José Navarro,Juguetes,Peluche,2,34.86,0,69.72,69.72,Tarjeta Crédito,Málaga,Entregado,5.0,4.0
TXN006094,2025-02-10,CLT3642,Isabel Gómez,Juguetes,Coche RC,3,71.66,10,214.98,193.48,Tarjeta Débito,Valencia,Entregado,5.0,4.0
TXN006095,2025-02-10,CLT3664,Isabel Gómez,Deportes,Cuerda Saltar,2,123.16,5,246.32,234.0,Tarjeta Crédito,Málaga,Entregado,3.0,8.0
TXN006096,2025-02-10,CLT4658,Isabel Gómez,Hogar,Cojín,3,140.58,0,421.74,421.74,Tarjeta Crédito,Bilbao,En Tránsito,,14.0
TXN006097,2025-02-10,CLT3691,Carmen Ruiz,Electrónica,Smartwatch,4,552.91,15,2211.64,1879.89,Transferencia,Málaga,Entregado,4.0,1.0
TXN006098,2025-02-10,CLT3539,Pedro Sánchez,Libros,Libro Cocina,1,18.69,5,18.69,17.76,Tarjeta Débito,Barcelona,Entregado,,13.0
TXN006099,2025-02-10,CLT2820,Miguel Torres,Libros,Ensayo,3,21.6,15,64.8,55.08,Tarjeta Crédito,Madrid,Entregado,5.0,12.0
TXN006100,2025-02-10,CLT1174,Carlos Martínez,Libros,Guía Viaje,4,11.24,5,44.96,42.71,Tarjeta Débito,Sevilla,Entregado,5.0,7.0
TXN006101,2025-02-11,CLT4719,Juan García,Electrónica,Smartphone,1,444.01,25,444.01,333.01,Tarjeta Crédito,Sevilla,Entregado,4.0,9.0
TXN006102,2025-02-11,CLT4715,Dolores Jiménez,Electrónica,Auriculares,3,622.93,15,1868.79,1588.47,Tarjeta Débito,Madrid,Entregado,5.0,6.0
TXN006103,2025-02-11,CLT2452,Isabel Gómez,Ropa,Jersey,2,64.42,20,128.84,103.07,Tarjeta Débito,Sevilla,Entregado,1.0,11.0
TXN006104,2025-02-11,CLT4943,José Navarro,Libros,Libro Cocina,2,11.95,5,23.9,22.7,Tarjeta Débito,Valencia,Entregado,5.0,12.0
TXN006105,2025-02-11,CLT1570,Carlos Martínez,Electrónica,Auriculares,2,788.17,5,1576.34,1497.52,Tarjeta Débito,Madrid,Entregado,2.0,8.0
TXN006106,2025-02-11,CLT2916,Dolores Jiménez,Libros,Comic,4,14.68,15,58.72,49.91,Tarjeta Crédito,Valencia,En Tránsito,4.0,10.0
TXN006107,2025-02-11,CLT4614,Miguel Torres,Electrónica,Auriculares,2,391.74,15,783.48,665.96,Tarjeta Débito,Málaga,Entregado,3.0,10.0
TXN006108,2025-02-11,CLT3961,Manuel Álvarez,Ropa,Jersey,5,100.36,20,501.8,401.44,Tarjeta Crédito,Valencia,Entregado,,12.0
TXN006109,2025-02-11,CLT2877,Pilar Romero,Electrónica,Laptop,1,700.73,0,700.73,700.73,Tarjeta Crédito,Sevilla,Entregado,5.0,14.0
TXN006110,2025-02-11,CLT2134,Miguel Torres,Juguetes,Peluche,4,40.01,15,160.04,136.03,Transferencia,Madrid,Pendiente,5.0,
TXN006111,2025-02-11,CLT1037,Antonio Moreno,Ropa,Zapatos,2,67.45,0,134.9,134.9,Tarjeta Débito,Sevilla,En Tránsito,5.0,10.0
TXN006112,2025-02-11,CLT1648,Carlos Martínez,Juguetes,Peluche,1,46.22,5,46.22,43.91,Transferencia,Málaga,En Tránsito,5.0,6.0
TXN006113,2025-02-11,CLT2465,Carmen Ruiz,Electrónica,Tablet,3,782.06,0,2346.18,2346.18,Tarjeta Crédito,Valencia,Entregado,3.0,13.0
TXN006114,2025-02-11,CLT3050,Carlos Martínez,Ropa,Camiseta,2,87.04,0,174.08,174.08,Tarjeta Débito,Barcelona,Entregado,5.0,5.0
TXN006115,2025-02-11,CLT4505,Laura Fernández,Hogar,Cojín,1,149.43,20,149.43,119.54,Tarjeta Crédito,Valencia,Entregado,,11.0
TXN006116,2025-02-11,CLT4526,Juan García,Ropa,Camiseta,5,61.59,0,307.95,307.95,Tarjeta Débito,Bilbao,En Tránsito,4.0,3.0
TXN006117,2025-02-11,CLT3061,Francisco Díaz,Electrónica,Smartwatch,3,349.8,10,1049.4,944.46,Tarjeta Crédito,Madrid,En Tránsito,5.0,10.0
TXN006118,2025-02-11,CLT1863,Manuel Álvarez,Libros,Guía Viaje,5,34.72,5,173.6,164.92,Tarjeta Crédito,Barcelona,Entregado,5.0,13.0
TXN006119,2025-02-12,CLT2428,María López,Hogar,Cortinas,1,13.81,0,13.81,13.81,Tarjeta Crédito,Madrid,Entregado,4.0,2.0
TXN006120,2025-02-12,CLT4696,Dolores Jiménez,Hogar,Sartén,5,140.07,0,700.35,700.35,Tarjeta Débito,Valencia,Entregado,,10.0
TXN006121,2025-02-12,CLT3892,Pilar Romero,Ropa,Pantalón,1,89.62,5,89.62,85.14,Tarjeta Crédito,Valencia,Entregado,4.0,12.0
TXN006122,2025-02-12,CLT3150,Isabel Gómez,Juguetes,Muñeca,1,39.52,0,39.52,39.52,PayPal,Málaga,En Tránsito,3.0,3.0
TXN006123,2025-02-12,CLT2599,Dolores Jiménez,Ropa,Chaqueta,5,69.26,15,346.3,294.36,Tarjeta Crédito,Barcelona,Entregado,,6.0
TXN006124,2025-02-12,CLT3101,Antonio Moreno,Deportes,Pesas,1,128.03,20,128.03,102.42,Tarjeta Crédito,Valencia,Entregado,5.0,1.0
TXN006125,2025-02-12,CLT1257,Pilar Romero,Hogar,Cojín,2,96.96,0,193.92,193.92,Tarjeta Crédito,Bilbao,Entregado,4.0,11.0
TXN006126,2025-02-12,CLT1714,Isabel Gómez,Libros,Novela,1,27.92,0,27.92,27.92,Transferencia,Barcelona,Entregado,4.0,7.0
TXN006127,2025-02-12,CLT3686,José Navarro,Deportes,Esterilla Yoga,4,53.9,5,215.6,204.82,Tarjeta Crédito,Sevilla,Entregado,,8.0
TXN006128,2025-02-12,CLT1620,Miguel Torres,Juguetes,Peluche,1,33.73,10,33.73,30.36,Tarjeta Crédito,Sevilla,Pendiente,4.0,
TXN006129,2025-02-12,CLT2441,José Navarro,Libros,Libro Cocina,4,22.88,0,91.52,91.52,PayPal,Barcelona,Cancelado,4.0,
TXN006130,2025-02-12,CLT3686,Juan García,Hogar,Cortinas,1,142.38,0,142.38,142.38,Tarjeta Crédito,Madrid,Entregado,4.0,8.0
TXN006131,2025-02-12,CLT3945,Carlos Martínez,Ropa,Pantalón,1,44.19,5,44.19,41.98,Tarjeta Débito,Valencia,Entregado,,11.0
TXN006132,2025-02-12,CLT3306,Carmen Ruiz,Electrónica,Tablet,5,465.21,20,2326.05,1860.84,Tarjeta Crédito,Barcelona,Entregado,5.0,12.0
TXN006133,2025-02-13,CLT2389,Dolores Jiménez,Libros,Libro Cocina,2,29.24,0,58.48,58.48,Tarjeta Débito,Barcelona,Entregado,5.0,14.0
TXN006134,2025-02-13,CLT2882,José Navarro,Juguetes,Juego Mesa,2,43.3,5,86.6,82.27,Tarjeta Crédito,Málaga,Pendiente,5.0,
TXN006135,2025-02-13,CLT3929,Carmen Ruiz,Ropa,Camiseta,3,118.13,20,354.39,283.51,Tarjeta Débito,Valencia,Entregado,,11.0
TXN006136,2025-02-13,CLT4517,María López,Deportes,Bicicleta,5,105.16,10,525.8,473.22,PayPal,Bilbao,Entregado,,8.0
TXN006137,2025-02-13,CLT4222,Manuel Álvarez,Electrónica,Tablet,5,583.88,10,2919.4,2627.46,PayPal,Madrid,Pendiente,5.0,
TXN006138,2025-02-13,CLT1573,Manuel Álvarez,Electrónica,Laptop,2,568.01,5,1136.02,1079.22,Tarjeta Débito,Málaga,Entregado,5.0,13.0
TXN006139,2025-02-13,CLT2140,Pedro Sánchez,Libros,Novela,5,17.84,20,89.2,71.36,Transferencia,Sevilla,Entregado,4.0,12.0
TXN006140,2025-02-13,CLT4215,Juan García,Juguetes,Peluche,2,35.03,10,70.06,63.05,Tarjeta Crédito,Bilbao,Entregado,4.0,11.0
TXN006141,2025-02-13,CLT4123,Miguel Torres,Libros,Comic,5,11.83,15,59.15,50.28,Tarjeta Crédito,Barcelona,Pendiente,5.0,
TXN006142,2025-02-13,CLT3696,José Navarro,Deportes,Bicicleta,1,80.74,10,80.74,72.67,Tarjeta Débito,Valencia,En Tránsito,5.0,10.0
TXN006143,2025-02-13,CLT2240,Francisco Díaz,Electrónica,Tablet,2,74.93,10,149.86,134.87,Tarjeta Débito,Valencia,Pendiente,,
TXN006144,2025-02-13,CLT4782,Antonio Moreno,Ropa,Chaqueta,2,92.78,0,185.56,185.56,Tarjeta Crédito,Sevilla,Pendiente,3.0,
TXN006145,2025-02-13,CLT2613,Francisco Díaz,Deportes,Balón Fútbol,4,117.78,0,471.12,471.12,Tarjeta Débito,Bilbao,Entregado,5.0,13.0
TXN006146,2025-02-13,CLT1279,Pedro Sánchez,Hogar,Lámpara,5,129.29,15,646.45,549.48,Tarjeta Crédito,Madrid,Entregado,5.0,7.0
TXN006147,2025-02-14,CLT4752,María López,Deportes,Bicicleta,5,136.31,0,681.55,681.55,Tarjeta Débito,Bilbao,Entregado,5.0,3.0
TXN006148,2025-02-14,CLT4437,Ana Rodríguez,Hogar,Sartén,2,119.13,5,238.26,226.35,PayPal,Málaga,En Tránsito,1.0,9.0
TXN006149,2025-02-14,CLT3642,Ana Rodríguez,Juguetes,Puzzle,1,33.59,0,33.59,33.59,Tarjeta Débito,Valencia,Entregado,5.0,9.0
TXN006150,2025-02-14,CLT2981,Ana Rodríguez,Hogar,Lámpara,1,87.39,15,87.39,74.28,Tarjeta Crédito,Madrid,Pendiente,4.0,
TXN006151,2025-02-14,CLT2542,Isabel Gómez,Hogar,Sartén,1,125.91,0,125.91,125.91,Tarjeta Débito,Bilbao,Entregado,5.0,3.0
TXN006152,2025-02-14,CLT4942,Ana Rodríguez,Hogar,Espejo,5,131.11,15,655.55,557.22,Tarjeta Débito,Valencia,En Tránsito,5.0,9.0
TXN006153,2025-02-14,CLT2932,María López,Juguetes,Coche RC,4,27.26,10,109.04,98.14,Tarjeta Crédito,Bilbao,Entregado,4.0,10.0
TXN006154,2025-02-14,CLT3481,José Navarro,Libros,Libro Cocina,2,28.81,0,57.62,57.62,Tarjeta Débito,Bilbao,Entregado,5.0,2.0
TXN006155,2025-02-14,CLT3699,Carlos Martínez,Ropa,Vestido,3,117.75,5,353.25,335.59,Transferencia,Madrid,Entregado,,12.0
TXN006156,2025-02-14,CLT1738,José Navarro,Electrónica,Smartwatch,4,177.99,0,711.96,711.96,Tarjeta Crédito,Valencia,Entregado,4.0,2.0
TXN006157,2025-02-14,CLT3359,Laura Fernández,Hogar,Lámpara,3,76.24,0,228.72,228.72,Tarjeta Crédito,Valencia,Entregado,5.0,8.0
TXN006158,2025-02-14,CLT3902,Laura Fernández,Hogar,Lámpara,4,10.35,0,41.4,41.4,Tarjeta Crédito,Málaga,Entregado,4.0,15.0
TXN006159,2025-02-15,CLT4798,Dolores Jiménez,Juguetes,Peluche,1,58.82,0,58.82,58.82,Tarjeta Débito,Barcelona,Entregado,5.0,10.0
TXN006160,2025-02-15,CLT3076,José Navarro,Libros,Novela,5,30.38,25,151.9,113.93,Transferencia,Madrid,Entregado,4.0,9.0
TXN006161,2025-02-15,CLT4176,Carlos Martínez,Libros,Biografía,3,22.33,0,66.99,66.99,Tarjeta Débito,Bilbao,Entregado,4.0,1.0
TXN006162,2025-02-15,CLT3698,Ana Rodríguez,Hogar,Espejo,4,88.3,10,353.2,317.88,Tarjeta Crédito,Madrid,Entregado,5.0,11.0
TXN006163,2025-02-15,CLT3152,Laura Fernández,Juguetes,Juego Mesa,5,25.88,0,129.4,129.4,Tarjeta Débito,Sevilla,Pendiente,4.0,
TXN006164,2025-02-15,CLT2061,José Navarro,Hogar,Espejo,3,118.97,10,356.91,321.22,Tarjeta Débito,Barcelona,En Tránsito,4.0,13.0
TXN006165,2025-02-15,CLT1530,Miguel Torres,Hogar,Alfombra,2,140.04,0,280.08,280.08,Tarjeta Débito,Valencia,Entregado,,7.0
TXN006166,2025-02-15,CLT3858,María López,Ropa,Chaqueta,4,32.0,10,128.0,115.2,Tarjeta Crédito,Valencia,En Tránsito,5.0,9.0
TXN006167,2025-02-15,CLT2327,Isabel Gómez,Libros,Comic,2,19.49,10,38.98,35.08,Tarjeta Débito,Barcelona,Cancelado,5.0,
TXN006168,2025-02-15,CLT3411,Francisco Díaz,Electrónica,Cámara,1,360.32,10,360.32,324.29,Tarjeta Crédito,Málaga,Pendiente,5.0,
TXN006169,2025-02-15,CLT4912,José Navarro,Electrónica,Auriculares,2,406.1,0,812.2,812.2,Tarjeta Crédito,Madrid,En Tránsito,5.0,6.0
TXN006170,2025-02-15,CLT3378,María López,Libros,Biografía,2,23.23,10,46.46,41.81,Tarjeta Débito,Barcelona,Entregado,3.0,8.0
TXN006171,2025-02-15,CLT2425,Isabel Gómez,Electrónica,Laptop,4,601.26,0,2405.04,2405.04,Transferencia,Barcelona,Entregado,2.0,13.0
TXN006172,2025-02-16,CLT3394,Juan García,Juguetes,Coche RC,1,31.76,0,31.76,31.76,Tarjeta Crédito,Valencia,Entregado,4.0,13.0
TXN006173,2025-02-16,CLT3529,Ana Rodríguez,Libros,Novela,2,16.6,5,33.2,31.54,Transferencia,Barcelona,Entregado,5.0,12.0
TXN006174,2025-02-16,CLT4399,Pilar Romero,Electrónica,Cámara,5,551.82,5,2759.1,2621.14,Tarjeta Crédito,Madrid,Entregado,4.0,8.0
TXN006175,2025-02-16,CLT2653,José Navarro,Juguetes,Peluche,3,73.21,5,219.63,208.65,Tarjeta Débito,Málaga,Entregado,5.0,3.0
TXN006176,2025-02-16,CLT1276,José Navarro,Libros,Biografía,2,34.38,10,68.76,61.88,Tarjeta Crédito,Barcelona,Entregado,2.0,5.0
TXN006177,2025-02-16,CLT1184,Carlos Martínez,Libros,Novela,1,12.83,0,12.83,12.83,Tarjeta Crédito,Barcelona,Entregado,5.0,12.0
TXN006178,2025-02-16,CLT1120,Antonio Moreno,Deportes,Cuerda Saltar,2,169.29,0,338.58,338.58,Tarjeta Débito,Barcelona,Entregado,5.0,10.0
TXN006179,2025-02-16,CLT4489,María López,Hogar,Cortinas,3,80.31,0,240.93,240.93,Tarjeta Débito,Madrid,Entregado,4.0,2.0
TXN006180,2025-02-16,CLT4001,María López,Juguetes,Puzzle,1,54.72,10,54.72,49.25,PayPal,Madrid,En Tránsito,4.0,15.0
TXN006181,2025-02-16,CLT1651,Carmen Ruiz,Hogar,Cojín,4,122.83,5,491.32,466.75,Tarjeta Débito,Madrid,Entregado,5.0,9.0
TXN006182,2025-02-16,CLT1949,Carlos Martínez,Libros,Comic,1,12.08,0,12.08,12.08,Tarjeta Débito,Madrid,Pendiente,5.0,
TXN006183,2025-02-16,CLT1395,Juan García,Ropa,Vestido,4,65.87,10,263.48,237.13,Transferencia,Madrid,Entregado,5.0,5.0
TXN006184,2025-02-16,CLT3724,Miguel Torres,Hogar,Cojín,1,119.79,5,119.79,113.8,Tarjeta Débito,Barcelona,Entregado,4.0,11.0
TXN006185,2025-02-16,CLT1435,María López,Hogar,Lámpara,3,16.51,5,49.53,47.05,Tarjeta Crédito,Valencia,Entregado,,1.0
TXN006186,2025-02-17,CLT3045,Ana Rodríguez,Hogar,Lámpara,3,50.34,5,151.02,143.47,Tarjeta Crédito,Valencia,Entregado,5.0,2.0
TXN006187,2025-02-17,CLT4826,Manuel Álvarez,Deportes,Balón Fútbol,1,242.03,10,242.03,217.83,Tarjeta Crédito,Madrid,Entregado,2.0,2.0
TXN006188,2025-02-17,CLT3782,Miguel Torres,Deportes,Pesas,2,36.59,10,73.18,65.86,Tarjeta Débito,Málaga,En Tránsito,4.0,8.0
